x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.609032928943634,0.7830982208251953,2.9855590355509776e-07,0.5646721720695496,0.744400143623352,-0.02068595215678215,0.535544216632843,0.6716129183769226,-0.03163757920265198,0.5223702192306519,0.602649986743927,-0.041203077882528305,0.5081609487533569,0.5428726673126221,-0.0500292107462883,0.5631834268569946,0.5501150488853455,-0.014748060144484043,0.5599998235702515,0.45282891392707825,-0.03089175559580326,0.5601227879524231,0.3949008285999298,-0.04504870995879173,0.5623367428779602,0.34253883361816406,-0.055335287004709244,0.5910666584968567,0.5416176319122314,-0.016716694459319115,0.5867393612861633,0.43352052569389343,-0.02876598946750164,0.5850121974945068,0.36880311369895935,-0.040172476321458817,0.5838828682899475,0.31307002902030945,-0.049077581614255905,0.6174243092536926,0.5523289442062378,-0.022035807371139526,0.6157203912734985,0.4525744616985321,-0.03285202756524086,0.6157225370407104,0.3910544514656067,-0.03970583528280258,0.615016758441925,0.3364434242248535,-0.04562153294682503,0.6443160176277161,0.5796570181846619,-0.029962362721562386,0.6453141570091248,0.5055574774742126,-0.039425093680620193,0.6451638340950012,0.4564304053783417,-0.042878374457359314,0.6439495086669922,0.410027414560318,-0.04570085555315018,idle
0.6164929866790771,0.7453989386558533,2.1611940326238255e-07,0.5808141231536865,0.7059119343757629,-0.015190799720585346,0.5572561621665955,0.6393230557441711,-0.022395383566617966,0.5470153093338013,0.5784305334091187,-0.028905818238854408,0.5354605317115784,0.5272488594055176,-0.034942179918289185,0.5842337012290955,0.5428017377853394,-0.008886443451046944,0.5799838304519653,0.4613824188709259,-0.020798910409212112,0.5784615278244019,0.4132564961910248,-0.03149145096540451,0.578976035118103,0.3696337342262268,-0.03959273174405098,0.608428955078125,0.5369234085083008,-0.011595112271606922,0.6069180369377136,0.4468419551849365,-0.0208358783274889,0.6070549488067627,0.3915191888809204,-0.029985733330249786,0.6072729825973511,0.3450508415699005,-0.03723451495170593,0.6310362219810486,0.5478024482727051,-0.017163123935461044,0.6327868700027466,0.4646415710449219,-0.02641092799603939,0.635120689868927,0.4118907153606415,-0.03301219269633293,0.6363213658332825,0.36473435163497925,-0.03853992372751236,0.653139054775238,0.5723240971565247,-0.024664634838700294,0.6575114727020264,0.5099017024040222,-0.03310725837945938,0.659473180770874,0.46850770711898804,-0.03675401583313942,0.6601693034172058,0.4292756915092468,-0.039731599390506744,idle
0.6232932806015015,0.7360897064208984,-3.343337766636978e-07,0.582148015499115,0.7072729468345642,-0.009469592943787575,0.5485937595367432,0.6596502661705017,-0.01600702665746212,0.5230541825294495,0.6224966645240784,-0.024944601580500603,0.4981781840324402,0.6052166223526001,-0.03218846395611763,0.5801118612289429,0.5836097598075867,0.006377384997904301,0.5649083256721497,0.5505318641662598,-0.010263364762067795,0.5745347142219543,0.5986590385437012,-0.02265853062272072,0.5845588445663452,0.6326807141304016,-0.028410648927092552,0.6017931699752808,0.5772626399993896,0.003906669095158577,0.5863023996353149,0.5472003221511841,-0.014302895404398441,0.5939121246337891,0.6066307425498962,-0.022101735696196556,0.6025217771530151,0.6420472860336304,-0.022792376577854156,0.624347984790802,0.579401969909668,-0.0016148475697264075,0.6106524467468262,0.5446091890335083,-0.019245684146881104,0.612518846988678,0.604683518409729,-0.01583336852490902,0.6178001761436462,0.6442749500274658,-0.007890061475336552,0.6484019160270691,0.5885080695152283,-0.008151242509484291,0.636587381362915,0.5505428910255432,-0.01719098724424839,0.6304497122764587,0.5894120931625366,-0.010900083929300308,0.6306517720222473,0.6213172078132629,-0.0028505048248916864,left
0.640177845954895,0.6896381974220276,-5.118512902413386e-08,0.6763362884521484,0.6389938592910767,-0.002392418682575226,0.7012249231338501,0.586307168006897,-0.008357750251889229,0.7218747735023499,0.532192051410675,-0.014233347028493881,0.7460778951644897,0.5065546631813049,-0.020306909456849098,0.6583063006401062,0.5010627508163452,-0.006989407818764448,0.6532526016235352,0.4987000823020935,-0.0035548273008316755,0.6551565527915955,0.5321224927902222,-0.00404025474563241,0.6567970514297485,0.555713415145874,-0.006016082596033812,0.629089891910553,0.5043081641197205,-0.007566702552139759,0.6296713352203369,0.505735456943512,0.0005695938598364592,0.6327577829360962,0.5357808470726013,0.001111578312702477,0.6351436972618103,0.5617669820785522,-0.0020722420886158943,0.6045488119125366,0.5213994383811951,-0.006633770186454058,0.6074002385139465,0.5186317563056946,0.0017676594434306026,0.6112505793571472,0.5445053577423096,0.004147239029407501,0.6145915389060974,0.5708826184272766,0.0021101858001202345,0.584091067314148,0.5420920252799988,-0.006048451643437147,0.5858859419822693,0.5349311232566833,0.0004937346675433218,0.59116530418396,0.5576263070106506,0.006484561134129763,0.5946609377861023,0.5787951946258545,0.010081947781145573,right
0.6235023140907288,0.7910047173500061,-6.841015220970803e-08,0.6098318099975586,0.6914650201797485,0.0021834024228155613,0.5819483995437622,0.6158479452133179,-0.0009618278709240258,0.5602079033851624,0.5501320958137512,-0.004917735233902931,0.5608808398246765,0.4953480064868927,-0.00955537986010313,0.5193715691566467,0.6485065221786499,-0.0024973489344120026,0.5050216913223267,0.6625121831893921,0.00165919482242316,0.5230199694633484,0.6758003234863281,0.0010949348798021674,0.5382301211357117,0.681032121181488,-0.000851296354085207,0.5110520124435425,0.7043340802192688,-0.004857970867305994,0.5050621628761292,0.7116444110870361,0.005239839665591717,0.5217998027801514,0.7186179161071777,0.007005686406046152,0.5373513698577881,0.7215234637260437,0.004457243252545595,0.5121994614601135,0.759330689907074,-0.005502608604729176,0.5078168511390686,0.756782054901123,0.005084752570837736,0.5223556160926819,0.7610973715782166,0.008653526194393635,0.5382833480834961,0.7644569873809814,0.006923000328242779,0.5175374150276184,0.8067429661750793,-0.00628911005333066,0.5138513445854187,0.800209105014801,0.002528725191950798,0.5282576680183411,0.8004392981529236,0.00947981420904398,0.541448175907135,0.7997757196426392,0.013466184958815575,forward
0.6153594851493835,0.5894267559051514,-3.18280825695183e-07,0.5938352346420288,0.6502940058708191,-0.014223448932170868,0.5582021474838257,0.705097496509552,-0.021760456264019012,0.5296744704246521,0.7502428293228149,-0.029860086739063263,0.5147575736045837,0.7927148342132568,-0.034441202878952026,0.519347071647644,0.643383800983429,0.0007375887362286448,0.5014219284057617,0.6623738408088684,-0.017685046419501305,0.5332667231559753,0.6511775255203247,-0.028302976861596107,0.544674277305603,0.6375254392623901,-0.03371268883347511,0.5186023712158203,0.6052138805389404,2.2666923541692086e-05,0.5005037784576416,0.6227688193321228,-0.020472073927521706,0.5390167832374573,0.6184158325195312,-0.024575449526309967,0.5462178587913513,0.6060477495193481,-0.022678064182400703,0.5236629247665405,0.5664309859275818,-0.004415583331137896,0.5042911171913147,0.5778219699859619,-0.023678643628954887,0.5380366444587708,0.5824795961380005,-0.015509969554841518,0.5463087558746338,0.5735904574394226,-0.004934079013764858,0.5320194363594055,0.5281141996383667,-0.010452116839587688,0.5140624642372131,0.5345961451530457,-0.01875378005206585,0.5360943675041199,0.5504022240638733,-0.01006818376481533,0.544302761554718,0.5499305725097656,-0.000999520649202168,backward
0.6314242482185364,0.7051057815551758,-3.112904494173563e-07,0.599071741104126,0.6671867966651917,-0.008146555162966251,0.5759689211845398,0.5945505499839783,-0.011846443638205528,0.5915220379829407,0.5349019765853882,-0.017627086490392685,0.6247881650924683,0.5326750874519348,-0.020977944135665894,0.5918216705322266,0.5502429604530334,0.0056521231308579445,0.5819820761680603,0.4977971613407135,-0.01243157871067524,0.5866718888282776,0.5487394332885742,-0.021068936213850975,0.5952824950218201,0.5731351971626282,-0.02406136877834797,0.6152749061584473,0.5455630421638489,0.0019785400945693254,0.6088157892227173,0.49502280354499817,-0.017407555133104324,0.6094494462013245,0.5553131699562073,-0.018664449453353882,0.6157562732696533,0.5768736600875854,-0.012810726650059223,0.6387234926223755,0.5491039752960205,-0.0056151035241782665,0.6341893672943115,0.502476155757904,-0.02461603283882141,0.6299480199813843,0.5637848377227783,-0.017646005377173424,0.6333519220352173,0.5870653986930847,-0.00599821750074625,0.6636725664138794,0.5613410472869873,-0.014469727873802185,0.6548895239830017,0.5210939645767212,-0.023108337074518204,0.648201048374176,0.564494252204895,-0.01583462953567505,0.6502878069877625,0.5895552635192871,-0.006882112938910723,stop
0.664405107498169,0.8677962422370911,-1.0103930208060774e-06,0.5741807818412781,0.7696784138679504,-0.04065384715795517,0.5081609487533569,0.5365077257156372,-0.05632270127534866,0.5623319149017334,0.3553783595561981,-0.07497093826532364,0.6630434989929199,0.35849231481552124,-0.08213362842798233,0.5550415515899658,0.3596433401107788,3.995848601334728e-05,0.5424084067344666,0.19606062769889832,-0.059005457907915115,0.5592730045318604,0.378553181886673,-0.08503704518079758,0.5744556188583374,0.4382964074611664,-0.0964757427573204,0.6302379965782166,0.3569163680076599,-0.00588555121794343,0.629925012588501,0.21116210520267487,-0.06675666570663452,0.6318226456642151,0.41711729764938354,-0.0670589730143547,0.6353778839111328,0.4498167932033539,-0.050688236951828,0.7007712721824646,0.3837150037288666,-0.02549869380891323,0.7132299542427063,0.24849723279476166,-0.08363992720842361,0.6972661018371582,0.4455421566963196,-0.05563482269644737,0.6911633610725403,0.49314072728157043,-0.019828524440526962,0.7710732221603394,0.4321565330028534,-0.05114047974348068,0.7801327705383301,0.3182133734226227,-0.07865680009126663,0.7565642595291138,0.4483753442764282,-0.05576764792203903,0.7451152205467224,0.5058913230895996,-0.03034450300037861,stop
0.6934100389480591,0.8419055342674255,-6.905545433255611e-07,0.6020078659057617,0.7530689239501953,-0.0881451666355133,0.5180864334106445,0.6209111213684082,-0.14091728627681732,0.422486275434494,0.5124363303184509,-0.18148374557495117,0.34188881516456604,0.46777647733688354,-0.20609118044376373,0.5989384651184082,0.3336237370967865,-0.09010180830955505,0.6242259740829468,0.3148174285888672,-0.12995296716690063,0.6311230659484863,0.4619230329990387,-0.12402460724115372,0.6188874840736389,0.44505932927131653,-0.11925724893808365,0.6850184798240662,0.32758399844169617,-0.06907986849546432,0.7078250646591187,0.3121139407157898,-0.12579664587974548,0.6893512606620789,0.5045603513717651,-0.11682696640491486,0.6718634963035583,0.45825058221817017,-0.1031685397028923,0.7604584693908691,0.36334413290023804,-0.056673817336559296,0.7867225408554077,0.3615220785140991,-0.11236609518527985,0.7523046731948853,0.5138318538665771,-0.08480173349380493,0.727333664894104,0.4888847768306732,-0.059555381536483765,0.8150290846824646,0.4161390960216522,-0.05154810845851898,0.8446263074874878,0.4190933108329773,-0.0783095732331276,0.8034910559654236,0.5219473838806152,-0.06284940987825394,0.7722808718681335,0.5217552781105042,-0.04915250092744827,left
0.6508774757385254,0.7531828284263611,-9.772506359695399e-09,0.7209398746490479,0.648069441318512,-0.009293637238442898,0.7735352516174316,0.5452829003334045,-0.027474885806441307,0.829259991645813,0.4533196985721588,-0.04571101441979408,0.8866545557975769,0.41875797510147095,-0.06408862769603729,0.686001718044281,0.3646014630794525,-0.015719039365649223,0.6807936429977417,0.3527701497077942,-0.013334003277122974,0.6842687726020813,0.41961175203323364,-0.019696321338415146,0.6862608790397644,0.4659405052661896,-0.02681436575949192,0.6300376653671265,0.378338098526001,-0.016190392896533012,0.6327932476997375,0.37981414794921875,-0.0043137650936841965,0.6407353281974792,0.43566131591796875,-0.007785606198012829,0.6451218724250793,0.4845718443393707,-0.016230985522270203,0.583628237247467,0.4178972840309143,-0.014261160977184772,0.591392993927002,0.41747796535491943,0.001649050391279161,0.6005810499191284,0.46210914850234985,0.003374108113348484,0.6074042916297913,0.511676013469696,-0.0017225095070898533,0.54671311378479,0.46125656366348267,-0.013803087174892426,0.5547165274620056,0.45611870288848877,0.0010454689618200064,0.5657419562339783,0.49860212206840515,0.012006096541881561,0.5738930702209473,0.5392975807189941,0.018736161291599274,right
0.5852394104003906,0.6937195062637329,-9.026686598190281e-08,0.5455121994018555,0.5431156754493713,0.003362333634868264,0.49794694781303406,0.4331623315811157,-0.005429504904896021,0.4595247209072113,0.33058059215545654,-0.015034819953143597,0.4539521038532257,0.2407262623310089,-0.025435147807002068,0.405818372964859,0.49701663851737976,-0.019061924889683723,0.3628242313861847,0.5369136333465576,-0.013702104799449444,0.39065006375312805,0.5506083369255066,-0.01089438609778881,0.41435506939888,0.5492590069770813,-0.01106807217001915,0.39839184284210205,0.5976802706718445,-0.02483353577554226,0.364887535572052,0.609201967716217,-0.010281305760145187,0.3907722532749176,0.6162154674530029,-0.0031369952484965324,0.41626623272895813,0.6175137758255005,-0.004767226055264473,0.4040322005748749,0.6952124834060669,-0.026830535382032394,0.37563472986221313,0.6848757863044739,-0.011340322904288769,0.39727580547332764,0.6893340349197388,-0.00040511362021788955,0.42255741357803345,0.694133460521698,7.08403458702378e-05,0.4150756597518921,0.78005450963974,-0.02872283384203911,0.3790173828601837,0.7690374255180359,-0.015190375037491322,0.3982110321521759,0.7639707326889038,0.0007970546139404178,0.42023101449012756,0.759319007396698,0.010296907275915146,forward
0.6429800987243652,0.42762860655784607,-5.667409936904733e-07,0.6108225584030151,0.5442937016487122,-0.04536067694425583,0.5524962544441223,0.6589168310165405,-0.06883811950683594,0.4985702335834503,0.7640538811683655,-0.09060440212488174,0.4753192067146301,0.8547053337097168,-0.10132686048746109,0.4442724585533142,0.5784540772438049,-0.0077505954541265965,0.39819175004959106,0.5849337577819824,-0.04860112443566322,0.4673546552658081,0.553871750831604,-0.06449061632156372,0.48633408546447754,0.5432891249656677,-0.06872648000717163,0.4412553310394287,0.5016112923622131,3.482210377114825e-05,0.4008476734161377,0.5000571012496948,-0.041512347757816315,0.4840046167373657,0.49270594120025635,-0.042846620082855225,0.48036864399909973,0.5013720393180847,-0.03270377963781357,0.4491019546985626,0.42397835850715637,-0.002265044255182147,0.4110679030418396,0.40989553928375244,-0.04395699128508568,0.4792962074279785,0.4204989969730377,-0.02477053552865982,0.4869018793106079,0.42811083793640137,0.00010982459934893996,0.4625595510005951,0.3521212637424469,-0.009068668819963932,0.424204558134079,0.33438754081726074,-0.02584945037961006,0.46913477778434753,0.3594052195549011,-0.007788843475282192,0.4851170480251312,0.37242886424064636,0.012342412956058979,backward
